"Company
Location","Company
Location",Income group,Region,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Italy,Italy,High income,Europe & Central Asia,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83227E+12,1.8692E+12,1.94657E+12,2.0739E+12
Italy,Italy,High income,Europe & Central Asia,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83227E+12,1.8692E+12,1.94657E+12,2.0739E+12
Italy,Italy,High income,Europe & Central Asia,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83227E+12,1.8692E+12,1.94657E+12,2.0739E+12
Italy,Italy,High income,Europe & Central Asia,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83227E+12,1.8692E+12,1.94657E+12,2.0739E+12
Italy,Italy,High income,Europe & Central Asia,1.94263E+12,2.20305E+12,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83227E+12,1.8692E+12,1.94657E+12,2.0739E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United Kingdom,U.K.,High income,Europe & Central Asia,2.69715E+12,3.08412E+12,2.90404E+12,2.39479E+12,2.4529E+12,2.6349E+12,2.67661E+12,2.75357E+12,3.03473E+12,2.89642E+12,2.65924E+12,2.63787E+12,2.82521E+12
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
France,France,High income,Europe & Central Asia,2.31859E+12,2.65721E+12,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.47129E+12,2.58629E+12,2.77754E+12
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
Canada,Canada,High income,North America,1.31542E+12,1.46498E+12,1.54913E+12,1.37115E+12,1.61354E+12,1.78914E+12,1.82397E+12,1.84202E+12,1.80148E+12,1.5529E+12,1.52671E+12,1.64687E+12,1.71251E+12
Canada,Canada,High income,North America,1.31542E+12,1.46498E+12,1.54913E+12,1.37115E+12,1.61354E+12,1.78914E+12,1.82397E+12,1.84202E+12,1.80148E+12,1.5529E+12,1.52671E+12,1.64687E+12,1.71251E+12
Canada,Canada,High income,North America,1.31542E+12,1.46498E+12,1.54913E+12,1.37115E+12,1.61354E+12,1.78914E+12,1.82397E+12,1.84202E+12,1.80148E+12,1.5529E+12,1.52671E+12,1.64687E+12,1.71251E+12
Canada,Canada,High income,North America,1.31542E+12,1.46498E+12,1.54913E+12,1.37115E+12,1.61354E+12,1.78914E+12,1.82397E+12,1.84202E+12,1.80148E+12,1.5529E+12,1.52671E+12,1.64687E+12,1.71251E+12
Canada,Canada,High income,North America,1.31542E+12,1.46498E+12,1.54913E+12,1.37115E+12,1.61354E+12,1.78914E+12,1.82397E+12,1.84202E+12,1.80148E+12,1.5529E+12,1.52671E+12,1.64687E+12,1.71251E+12
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
Germany,Germany,High income,Europe & Central Asia,3.00245E+12,3.43995E+12,3.75237E+12,3.41801E+12,3.41709E+12,3.7577E+12,3.54398E+12,3.75251E+12,3.89873E+12,3.38139E+12,3.49516E+12,3.6932E+12,3.99676E+12
Bolivia,Bolivia,Lower middle income,Latin America & Caribbean,11451869165,13120183157,16674324634,17339992165,19649631451,23963033588,27084497540,30659338784,32996188133,33000198263,33941126194,37508642258,40287647757
Bolivia,Bolivia,Lower middle income,Latin America & Caribbean,11451869165,13120183157,16674324634,17339992165,19649631451,23963033588,27084497540,30659338784,32996188133,33000198263,33941126194,37508642258,40287647757
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
St. Lucia,St. Lucia,Upper middle income,Latin America & Caribbean,1134567222,1279428222,1286720333,1278745519,1399203481,1444269667,1437879370,1481132148,1542406296,1640925667,1688244704,1810139889,1876189778
St. Lucia,St. Lucia,Upper middle income,Latin America & Caribbean,1134567222,1279428222,1286720333,1278745519,1399203481,1444269667,1437879370,1481132148,1542406296,1640925667,1688244704,1810139889,1876189778
Japan,Japan,High income,East Asia & Pacific,4.53038E+12,4.51526E+12,5.03791E+12,5.23138E+12,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12,4.85041E+12,4.38948E+12,4.92667E+12,4.85995E+12,4.97092E+12
Japan,Japan,High income,East Asia & Pacific,4.53038E+12,4.51526E+12,5.03791E+12,5.23138E+12,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12,4.85041E+12,4.38948E+12,4.92667E+12,4.85995E+12,4.97092E+12
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
Spain,Spain,High income,Europe & Central Asia,1.26455E+12,1.47934E+12,1.63502E+12,1.4991E+12,1.43162E+12,1.48807E+12,1.33602E+12,1.36185E+12,1.37691E+12,1.19908E+12,1.2375E+12,1.31431E+12,1.42619E+12
France,France,High income,Europe & Central Asia,2.31859E+12,2.65721E+12,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.47129E+12,2.58629E+12,2.77754E+12
France,France,High income,Europe & Central Asia,2.31859E+12,2.65721E+12,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.47129E+12,2.58629E+12,2.77754E+12
France,France,High income,Europe & Central Asia,2.31859E+12,2.65721E+12,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.47129E+12,2.58629E+12,2.77754E+12
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
Portugal,Portugal,High income,Europe & Central Asia,2.08567E+11,2.40169E+11,2.62008E+11,2.43746E+11,2.38303E+11,2.44895E+11,2.16368E+11,2.26073E+11,2.2963E+11,1.9942E+11,2.06276E+11,2.19308E+11,2.37979E+11
Portugal,Portugal,High income,Europe & Central Asia,2.08567E+11,2.40169E+11,2.62008E+11,2.43746E+11,2.38303E+11,2.44895E+11,2.16368E+11,2.26073E+11,2.2963E+11,1.9942E+11,2.06276E+11,2.19308E+11,2.37979E+11
Portugal,Portugal,High income,Europe & Central Asia,2.08567E+11,2.40169E+11,2.62008E+11,2.43746E+11,2.38303E+11,2.44895E+11,2.16368E+11,2.26073E+11,2.2963E+11,1.9942E+11,2.06276E+11,2.19308E+11,2.37979E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
Switzerland,Switzerland,High income,Europe & Central Asia,4.30921E+11,4.79913E+11,5.54363E+11,5.41507E+11,5.83783E+11,6.9958E+11,6.68044E+11,6.88504E+11,7.09183E+11,6.79832E+11,6.70181E+11,6.78965E+11,7.05501E+11
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
"Venezuela, RB",U.K.,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
Puerto Rico,Puerto Rico,High income,Latin America & Caribbean,87276164400,89524131600,93639300000,96385600000,98381300000,1.00352E+11,1.01565E+11,1.0245E+11,1.02446E+11,1.03376E+11,1.04337E+11,1.0425E+11,1.01131E+11
Puerto Rico,Puerto Rico,High income,Latin America & Caribbean,87276164400,89524131600,93639300000,96385600000,98381300000,1.00352E+11,1.01565E+11,1.0245E+11,1.02446E+11,1.03376E+11,1.04337E+11,1.0425E+11,1.01131E+11
Singapore,Singapore,High income,East Asia & Pacific,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18068E+11,3.38406E+11,3.64157E+11
Singapore,Singapore,High income,East Asia & Pacific,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18068E+11,3.38406E+11,3.64157E+11
Singapore,Singapore,High income,East Asia & Pacific,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18068E+11,3.38406E+11,3.64157E+11
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
"Venezuela, RB",Venezuela,Upper middle income,Latin America & Caribbean,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,0,0,0,0
Belgium,Belgium,High income,Europe & Central Asia,4.09813E+11,4.71821E+11,5.18626E+11,4.84553E+11,4.83548E+11,5.27008E+11,4.97884E+11,5.20925E+11,5.30808E+11,4.5594E+11,4.69677E+11,4.94902E+11,5.31767E+11
Belgium,Belgium,High income,Europe & Central Asia,4.09813E+11,4.71821E+11,5.18626E+11,4.84553E+11,4.83548E+11,5.27008E+11,4.97884E+11,5.20925E+11,5.30808E+11,4.5594E+11,4.69677E+11,4.94902E+11,5.31767E+11
Belgium,Belgium,High income,Europe & Central Asia,4.09813E+11,4.71821E+11,5.18626E+11,4.84553E+11,4.83548E+11,5.27008E+11,4.97884E+11,5.20925E+11,5.30808E+11,4.5594E+11,4.69677E+11,4.94902E+11,5.31767E+11
Belgium,Belgium,High income,Europe & Central Asia,4.09813E+11,4.71821E+11,5.18626E+11,4.84553E+11,4.83548E+11,5.27008E+11,4.97884E+11,5.20925E+11,5.30808E+11,4.5594E+11,4.69677E+11,4.94902E+11,5.31767E+11
Belgium,Belgium,High income,Europe & Central Asia,4.09813E+11,4.71821E+11,5.18626E+11,4.84553E+11,4.83548E+11,5.27008E+11,4.97884E+11,5.20925E+11,5.30808E+11,4.5594E+11,4.69677E+11,4.94902E+11,5.31767E+11
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
United States,U.S.A.,High income,North America,1.38146E+13,1.44519E+13,1.47128E+13,1.44489E+13,1.49921E+13,1.55426E+13,1.6197E+13,1.67848E+13,1.75217E+13,1.82193E+13,1.87072E+13,1.94854E+13,2.04941E+13
